text,label
경기도 금산군 영동대2길 (영미박읍) 에서 회의가 있었습니다.,비정상
제주특별자치도 철원군 서초대거리,정상
경기도 군포시 오금19가,정상
대전광역시 노원구 봉은사거리 (예지윤손면) 잘못된 주소라고 생각해요,비정상
세종특별자치시 광진구 오금거리 (영숙성면) 어떤 장소인지 몰라요,비정상
충청북도 의정부시 도산대103길 에서 회의가 있었습니다.,비정상
인천광역시 동대문구 오금9로 다음주 배송 예정,비정상
전라남도 성남시 분당구 역삼로 (미정김동),정상
울산광역시 강남구 테헤란로 (상호김김면) 추가 정보 없음,비정상
울산광역시 광진구 압구정00거리 어떤 장소인지 몰라요,비정상
경상남도 오산시 역삼로 다음주 배송 예정,비정상
대구광역시 영등포구 서초대524로 (정자김동) 어떤 장소인지 몰라요,비정상
제주특별자치도 보은군 역삼8로 (정자이김마을) 어떤 장소인지 몰라요,비정상
경상북도 화성시 봉은사가 (하윤한마을) 추가 정보 없음,비정상
제주특별자치도 연천군 양재천거리 다음주 배송 예정,비정상
제주특별자치도 여주시 서초대거리 (현숙최마을),정상
부산광역시 영등포구 삼성75가 그리고 이름은 최영일,비정상
세종특별자치시 강남구 선릉거리,정상
전라남도 과천시 석촌호수069가 (상호이민마을),정상
대구광역시 동작구 학동82가 (지영박리),정상
대전광역시 성북구 도산대길 (정숙김동),정상
대구광역시 북구 삼성길 (광수김이마을) 잘못된 주소라고 생각해요,비정상
경기도 화성시 석촌호수로 에서 회의가 있었습니다.,비정상
충청북도 원주시 가락706길,정상
세종특별자치시 관악구 선릉로 추가 정보 없음,비정상
경상남도 고양시 덕양구 오금594가,정상
경상북도 진천군 가락길 (민재남동) 는 삭제된 주소입니다.,비정상
울산광역시 성북구 봉은사33가,정상
제주특별자치도 파주시 삼성7가 (우진이마을),정상
대전광역시 서대문구 영동대7거리 과 같은 유사 주소 있음,비정상
전라북도 천안시 동남구 논현거리 잘못된 주소라고 생각해요,비정상
대구광역시 은평구 학동가 은 무슨 뜻인가요?,비정상
제주특별자치도 음성군 압구정거리 (민준조동) 어떤 장소인지 몰라요,비정상
인천광역시 금천구 강남대1가,정상
부산광역시 마포구 테헤란4거리,정상
부산광역시 양천구 석촌호수거리 (선영김김리),정상
경기도 의정부시 반포대가 추가 정보 없음,비정상
세종특별자치시 도봉구 선릉78가 과 같은 유사 주소 있음,비정상
충청남도 예산군 서초중앙로 (정자김박리) 추가 정보 없음,비정상
광주광역시 광진구 서초중앙4길 (진우최마을) 어떤 장소인지 몰라요,비정상
전라북도 양양군 양재천길,정상
세종특별자치시 양천구 반포대로 다음주 배송 예정,비정상
충청남도 용인시 기흥구 삼성3로 (정훈김김읍),정상
충청북도 양구군 삼성656거리 의 위치를 파악할 수 없습니다.,비정상
경상남도 안성시 압구정가 과 같은 유사 주소 있음,비정상
부산광역시 종로구 테헤란길 (영식정홍읍) 다음주 배송 예정,비정상
강원도 아산시 봉은사6거리 과 같은 유사 주소 있음,비정상
제주특별자치도 강릉시 서초중앙길 (영일이고동) 은 무슨 뜻인가요?,비정상
제주특별자치도 성남시 중원구 강남대4가 (현지김최면),정상
강원도 안성시 압구정508가,정상
세종특별자치시 서초구 선릉길 (성수장강동),정상
제주특별자치도 이천시 도산대827가 그리고 이름은 이지원,비정상
부산광역시 동구 양재천51가 (승민김리) 다음주 배송 예정,비정상
세종특별자치시 광진구 테헤란40길,정상
전라북도 성남시 분당구 논현552길,정상
서울특별시 강북구 반포대17로 의 위치를 파악할 수 없습니다.,비정상
대전광역시 서구 가락로,정상
인천광역시 금천구 도산대로 는 삭제된 주소입니다.,비정상
전라북도 고양시 덕양구 역삼가,정상
충청북도 수원시 장안구 백제고분25거리 (영길최박마을) 그리고 이름은 양성훈,비정상
광주광역시 종로구 가락885길 (지아박이읍) 은 무슨 뜻인가요?,비정상
광주광역시 구로구 서초중앙거리 (성민구리),정상
충청남도 포천시 잠실로 (순옥류면) 은 무슨 뜻인가요?,비정상
인천광역시 중구 언주993가 (서준송박동) 추가 정보 없음,비정상
제주특별자치도 부천시 오정구 역삼18로 (시우김읍),정상
경상북도 횡성군 양재천371거리,정상
전라북도 당진시 잠실20거리 은 무슨 뜻인가요?,비정상
충청남도 화천군 논현88가 잘못된 주소라고 생각해요,비정상
전라남도 음성군 도산대가 (준혁서김리),정상
제주특별자치도 수원시 권선구 역삼거리 (서영한이동),정상
제주특별자치도 서천군 학동로 (상훈박면) 에서 회의가 있었습니다.,비정상
세종특별자치시 강동구 논현로 (상훈김동) 어떤 장소인지 몰라요,비정상
경기도 화성시 선릉0길 (명숙진리),정상
강원도 파주시 백제고분71가 추가 정보 없음,비정상
경기도 홍성군 언주거리 (성수박김마을) 추가 정보 없음,비정상
대전광역시 도봉구 영동대로 잘못된 주소라고 생각해요,비정상
부산광역시 강서구 언주663길 (지원이리),정상
전라북도 금산군 선릉8가 에서 회의가 있었습니다.,비정상
경상북도 화성시 학동길 그리고 이름은 오준혁,비정상
서울특별시 구로구 도산대0거리 (영진강최마을),정상
전라남도 태안군 테헤란1가 과 같은 유사 주소 있음,비정상
경상남도 청주시 상당구 강남대로,정상
울산광역시 북구 잠실6거리,정상
대구광역시 송파구 가락8거리 (순자이최읍) 의 위치를 파악할 수 없습니다.,비정상
경기도 의왕시 서초중앙29길 다음주 배송 예정,비정상
경상북도 양구군 삼성26로 (춘자진면),정상
인천광역시 도봉구 봉은사830길 그리고 이름은 서서연,비정상
충청남도 청주시 서원구 삼성7길 그리고 이름은 김보람,비정상
울산광역시 종로구 학동347로 다음주 배송 예정,비정상
경기도 수원시 학동길 (아름송리),정상
세종특별자치시 금천구 영동대가,정상
세종특별자치시 노원구 강남대로 (숙자이리),정상
대전광역시 양천구 선릉8가,정상
강원도 성남시 수정구 개포751길 (정훈박읍),정상
경기도 안양시 석촌호수가 의 위치를 파악할 수 없습니다.,비정상
대전광역시 동작구 개포길 과 같은 유사 주소 있음,비정상
제주특별자치도 안산시 상록구 학동거리 (순옥구리),정상
울산광역시 마포구 영동대거리 (은서박이리) 잘못된 주소라고 생각해요,비정상
충청북도 연천군 서초대31가 (준서양동) 는 삭제된 주소입니다.,비정상
대전광역시 중랑구 개포가,정상
충청북도 천안시 서북구 잠실거리 (영길안김동),정상
경상북도 태백시 잠실거리 (수민강면),정상
대구광역시 광진구 압구정길,정상
대전광역시 강북구 영동대길 (도윤이이마을),정상
전라북도 의정부시 오금로 (은경박면) 에서 회의가 있었습니다.,비정상
충청북도 구리시 서초대가 은 무슨 뜻인가요?,비정상
서울특별시 영등포구 선릉가 추가 정보 없음,비정상
울산광역시 북구 오금8가 (지혜김동),정상
경상북도 성남시 양재천길 (지영김리),정상
광주광역시 성동구 양재천로 (옥순최김마을),정상
충청북도 광명시 서초중앙4로 (성민이리) 잘못된 주소라고 생각해요,비정상
광주광역시 북구 선릉거리,정상
서울특별시 양천구 잠실3로 (상훈김동) 는 삭제된 주소입니다.,비정상
울산광역시 북구 개포거리 (옥순이면),정상
전라남도 평택시 논현311로 (지우김마을),정상
세종특별자치시 관악구 논현16로 (정수류면) 은 무슨 뜻인가요?,비정상
경상북도 안산시 상록구 압구정5거리 (혜진홍김리) 에서 회의가 있었습니다.,비정상
경상남도 보령시 역삼거리 (민지김강리),정상
세종특별자치시 영등포구 도산대0거리,정상
인천광역시 도봉구 도산대06로 (현지박권면),정상
경상남도 횡성군 테헤란8가 그리고 이름은 최현지,비정상
제주특별자치도 청양군 양재천3로 (성훈김마을) 은 무슨 뜻인가요?,비정상
인천광역시 종로구 잠실로,정상
경상북도 보은군 학동거리 (종수이윤읍),정상
강원도 이천시 선릉길 잘못된 주소라고 생각해요,비정상
인천광역시 종로구 서초중앙길 (서현송윤리),정상
인천광역시 용산구 도산대길,정상
강원도 안양시 동안구 반포대거리 (경숙심읍) 그리고 이름은 최경자,비정상
세종특별자치시 광진구 압구정로 어떤 장소인지 몰라요,비정상
전라북도 청주시 청원구 역삼길 (준호김이면),정상
울산광역시 남구 역삼015가,정상
강원도 철원군 학동2로 (영미김마을) 는 삭제된 주소입니다.,비정상
강원도 성남시 중원구 역삼765가,정상
울산광역시 구로구 서초대68길,정상
경상북도 고양시 일산서구 학동2가 (지아김리),정상
울산광역시 동구 테헤란288로,정상
충청북도 인제군 삼성187로 잘못된 주소라고 생각해요,비정상
경기도 예산군 서초대가 의 위치를 파악할 수 없습니다.,비정상
부산광역시 중랑구 압구정길 (명자박문마을) 그리고 이름은 황예준,비정상
충청북도 정선군 가락85로 (영환김윤마을),정상
충청남도 용인시 수지구 선릉8길 은 무슨 뜻인가요?,비정상
인천광역시 강북구 가락거리 다음주 배송 예정,비정상
강원도 천안시 동남구 잠실길 과 같은 유사 주소 있음,비정상
대구광역시 북구 서초중앙길 그리고 이름은 박은서,비정상
전라남도 속초시 선릉662로,정상
강원도 금산군 삼성24로 잘못된 주소라고 생각해요,비정상
울산광역시 마포구 오금길 (예원이읍),정상
전라남도 당진시 역삼03로,정상
경기도 청주시 흥덕구 서초중앙로 (주원이김읍) 에서 회의가 있었습니다.,비정상
서울특별시 남구 반포대94로,정상
경상북도 양평군 논현663길 (건우양최마을) 어떤 장소인지 몰라요,비정상
부산광역시 서구 봉은사29로 (영수김이읍),정상
제주특별자치도 성남시 수정구 양재천로 (성민류이동),정상
전라남도 진천군 봉은사214가 어떤 장소인지 몰라요,비정상
충청남도 성남시 수정구 서초중앙거리 (지민홍김동) 은 무슨 뜻인가요?,비정상
충청남도 청주시 상당구 논현733거리,정상
